Platform,Campaign_Name,Date,Region,Device_Type,Audience_Segment,Campaign_Objective,Impressions,Reach,Frequency,Clicks,CTR(%),CPC($),CPM($),Spend($),Engagements,Engagement_Rate(%),Cost_per_Engagement($),Conversions,Conversion_Rate(%),Avg_Order_Value($),Revenue($),Profit($),Profit_Margin,ROAS,CAC($),ROI(%),Revenue_per_Dollar
TikTok,Influencer_Promo,2025-09-08,India,Mobile,High-Value Customers,Retention,127200,81022,1.57,3535,2.78,0.85,23.62,3004.75,2978,2.34,1.01,707,20.0,49.28,34840.96,11497.52,0.33,11.6,4.25,1059.53,11.6
TikTok,Influencer_Promo,2025-09-09,Asia-Pacific,Tablet,Returning Customers,Conversions,297879,267750,1.11,5358,1.8,0.97,17.45,5197.26,1733,0.58,3.0,513,9.57,33.87,17375.31,4517.58,0.26,3.34,10.13,234.32,3.34
TikTok,Influencer_Promo,2025-09-10,Asia-Pacific,Tablet,High-Value Customers,Conversions,144674,130638,1.11,3466,2.4,0.71,17.01,2460.86,10929,7.55,0.23,215,6.2,17.35,3730.25,1380.19,0.37,1.52,11.45,51.58,1.52
TikTok,Influencer_Promo,2025-09-11,North America,Mobile,Returning Customers,Conversions,216207,153181,1.41,7803,3.61,1.31,47.28,10221.93,3562,1.65,2.87,186,2.38,30.86,5739.96,2238.58,0.39,0.56,54.96,-43.85,0.56
TikTok,Influencer_Promo,2025-09-12,North America,Tablet,Returning Customers,Traffic,266805,208978,1.28,5913,2.22,0.28,6.21,1655.64,3813,1.43,0.43,898,15.19,42.3,37985.4,12535.18,0.33,22.94,1.84,2194.3,22.94
TikTok,Influencer_Promo,2025-09-13,Asia-Pacific,Desktop,New Customers,Retention,118181,79441,1.49,3412,2.89,1.14,32.91,3889.68,7619,6.45,0.51,930,27.26,38.87,36149.1,18436.04,0.51,9.29,4.18,829.36,9.29
TikTok,Influencer_Promo,2025-09-14,Europe,Mobile,New Customers,Retention,206911,192593,1.07,7083,3.42,0.81,27.73,5737.23,9602,4.64,0.6,472,6.66,15.43,7282.96,3204.5,0.44,1.27,12.16,26.94,1.27
TikTok,Influencer_Promo,2025-09-15,Europe,Mobile,High-Value Customers,Awareness,163872,133434,1.23,8097,4.94,1.48,73.13,11983.56,6545,3.99,1.83,635,7.84,28.47,18078.45,4700.4,0.26,1.51,18.87,50.86,1.51
TikTok,Influencer_Promo,2025-09-16,North America,Desktop,New Customers,Retention,279666,243376,1.15,3329,1.19,0.75,8.93,2496.75,6460,2.31,0.39,744,22.35,35.4,26337.6,10271.66,0.39,10.55,3.36,954.88,10.55
TikTok,Influencer_Promo,2025-09-17,Europe,Mobile,High-Value Customers,Traffic,245172,211641,1.16,7485,3.05,0.97,29.61,7260.45,3173,1.29,2.29,936,12.51,48.3,45208.8,23056.49,0.51,6.23,7.76,522.67,6.23
TikTok,Influencer_Promo,2025-09-18,Asia-Pacific,Desktop,New Customers,Retention,281859,266295,1.06,6518,2.31,0.49,11.33,3193.82,2421,0.86,1.32,983,15.08,30.38,29863.54,14334.5,0.48,9.35,3.25,835.04,9.35
TikTok,Influencer_Promo,2025-09-19,India,Desktop,Returning Customers,Retention,154199,134082,1.15,8085,5.24,0.89,46.66,7195.65,4476,2.9,1.61,523,6.47,32.94,17227.62,4479.18,0.26,2.39,13.76,139.42,2.39
TikTok,Influencer_Promo,2025-09-20,India,Mobile,Returning Customers,Retention,189643,163674,1.16,5944,3.13,0.74,23.19,4398.56,11646,6.14,0.38,171,2.88,30.3,5181.3,1865.27,0.36,1.18,25.72,17.8,1.18
TikTok,Influencer_Promo,2025-09-21,North America,Mobile,New Customers,Retention,246743,165119,1.49,2528,1.02,0.83,8.5,2098.24,6439,2.61,0.33,684,27.06,21.15,14466.6,3761.32,0.26,6.89,3.07,589.46,6.89
TikTok,Influencer_Promo,2025-09-22,Europe,Desktop,High-Value Customers,Awareness,220904,141984,1.56,3947,1.79,1.04,18.58,4104.88,4462,2.02,0.92,514,13.02,29.1,14957.4,5982.96,0.4,3.64,7.99,264.38,3.64
TikTok,Influencer_Promo,2025-09-23,North America,Mobile,Returning Customers,Retention,102612,83062,1.24,7385,7.2,0.43,30.95,3175.55,4709,4.59,0.67,492,6.66,29.35,14440.2,5631.68,0.39,4.55,6.45,354.73,4.55
TikTok,Influencer_Promo,2025-09-24,Europe,Tablet,High-Value Customers,Retention,106546,96368,1.11,7841,7.36,1.42,104.5,11134.22,5457,5.12,2.04,1043,13.3,35.33,36849.19,12160.23,0.33,3.31,10.68,230.95,3.31
TikTok,Influencer_Promo,2025-09-25,North America,Mobile,New Customers,Traffic,282661,218105,1.3,2043,0.72,1.07,7.73,2186.01,1590,0.56,1.37,466,22.81,42.76,19926.16,8568.25,0.43,9.12,4.69,811.53,9.12
TikTok,Influencer_Promo,2025-09-26,Asia-Pacific,Desktop,New Customers,Conversions,151589,143134,1.06,4361,2.88,0.86,24.74,3750.46,2366,1.56,1.59,888,20.36,49.93,44337.84,15961.62,0.36,11.82,4.22,1082.2,11.82
TikTok,Influencer_Promo,2025-09-27,Asia-Pacific,Tablet,New Customers,Conversions,217440,202046,1.08,7039,3.24,1.4,45.32,9854.6,7866,3.62,1.25,557,7.91,39.83,22185.31,10205.24,0.46,2.25,17.69,125.13,2.25
TikTok,Influencer_Promo,2025-09-28,North America,Desktop,New Customers,Conversions,273182,234484,1.17,5207,1.91,0.67,12.77,3488.69,3590,1.31,0.97,105,2.02,30.21,3172.05,1141.94,0.36,0.91,33.23,-9.08,0.91
TikTok,Creator_Series,2025-06-01,North America,Tablet,High-Value Customers,Retention,192539,182107,1.06,8631,4.48,0.68,30.48,5869.08,10162,5.28,0.58,384,4.45,39.91,15325.44,6589.94,0.43,2.61,15.28,161.12,2.61
TikTok,Creator_Series,2025-06-02,North America,Desktop,Returning Customers,Awareness,198163,142903,1.39,3351,1.69,0.58,9.81,1943.58,7239,3.65,0.27,230,6.86,43.47,9998.1,4299.18,0.43,5.14,8.45,414.42,5.14
TikTok,Creator_Series,2025-06-03,Europe,Mobile,New Customers,Awareness,274465,172311,1.59,7509,2.74,1.02,27.91,7659.18,1599,0.58,4.79,461,6.14,31.11,14341.71,6310.35,0.44,1.87,16.61,87.25,1.87
TikTok,Creator_Series,2025-06-04,Asia-Pacific,Mobile,New Customers,Traffic,214471,189262,1.13,3007,1.4,1.25,17.53,3758.75,1802,0.84,2.09,439,14.6,37.51,16466.89,5269.4,0.32,4.38,8.56,338.09,4.38
TikTok,Creator_Series,2025-06-05,Asia-Pacific,Mobile,High-Value Customers,Retention,294287,244986,1.2,3654,1.24,1.15,14.28,4202.1,6523,2.22,0.64,810,22.17,16.71,13535.1,6632.2,0.49,3.22,5.19,222.1,3.22
TikTok,Creator_Series,2025-06-06,India,Mobile,New Customers,Retention,130684,83412,1.57,2203,1.69,0.7,11.8,1542.1,2448,1.87,0.63,114,5.17,21.51,2452.14,1250.59,0.51,1.59,13.53,59.01,1.59
TikTok,Creator_Series,2025-06-07,North America,Tablet,New Customers,Conversions,299960,197691,1.52,4676,1.56,0.92,14.34,4301.92,2786,0.93,1.54,715,15.29,48.4,34606.0,17649.06,0.51,8.04,6.02,704.43,8.04
TikTok,Creator_Series,2025-06-08,Asia-Pacific,Tablet,New Customers,Conversions,282228,246627,1.14,7100,2.52,0.48,12.08,3408.0,9820,3.48,0.35,1131,15.93,48.06,54355.86,18480.99,0.34,15.95,3.01,1494.95,15.95
TikTok,Creator_Series,2025-06-09,Asia-Pacific,Desktop,Returning Customers,Retention,163794,111647,1.47,7488,4.57,0.46,21.03,3444.48,11880,7.25,0.29,948,12.66,42.62,40403.76,14141.32,0.35,11.73,3.63,1073.0,11.73
TikTok,Creator_Series,2025-06-10,Europe,Tablet,New Customers,Awareness,198729,196113,1.01,6533,3.29,1.23,40.43,8035.59,5941,2.99,1.35,431,6.6,35.26,15197.06,3951.24,0.26,1.89,18.64,89.12,1.89
TikTok,Creator_Series,2025-06-11,North America,Mobile,High-Value Customers,Traffic,186202,118734,1.57,7645,4.11,0.37,15.19,2828.65,9978,5.36,0.28,221,2.89,35.06,7748.26,2711.89,0.35,2.74,12.8,173.92,2.74
TikTok,Creator_Series,2025-06-12,Europe,Tablet,Returning Customers,Awareness,243134,189877,1.28,8755,3.6,0.72,25.93,6303.6,2461,1.01,2.56,960,10.97,27.6,26496.0,8478.72,0.32,4.2,6.57,320.33,4.2
TikTok,Creator_Series,2025-06-13,North America,Tablet,High-Value Customers,Retention,290410,205557,1.41,4427,1.52,1.0,15.24,4427.0,11517,3.97,0.38,600,13.55,32.84,19704.0,4926.0,0.25,4.45,7.38,345.09,4.45
TikTok,Creator_Series,2025-06-14,North America,Desktop,Returning Customers,Conversions,263433,168656,1.56,2578,0.98,1.41,13.8,3634.98,3948,1.5,0.92,561,21.76,30.88,17323.68,6409.76,0.37,4.77,6.48,376.58,4.77
TikTok,Creator_Series,2025-06-15,India,Tablet,Returning Customers,Conversions,139584,127904,1.09,1942,1.39,1.11,15.44,2155.62,8079,5.79,0.27,850,43.77,19.76,16796.0,8901.88,0.53,7.79,2.54,679.17,7.79
TikTok,Creator_Series,2025-06-16,Asia-Pacific,Desktop,New Customers,Conversions,219542,214487,1.02,4717,2.15,1.45,31.15,6839.65,8050,3.67,0.85,890,18.87,42.43,37762.7,16237.96,0.43,5.52,7.68,452.11,5.52
TikTok,Creator_Series,2025-06-17,Europe,Tablet,New Customers,Awareness,273441,272846,1.0,3506,1.28,1.1,14.1,3856.6,11940,4.37,0.32,828,23.62,19.11,15823.08,6803.92,0.43,4.1,4.66,310.29,4.1
TikTok,Creator_Series,2025-06-18,North America,Desktop,New Customers,Retention,246369,240495,1.02,3412,1.38,0.28,3.88,955.36,9282,3.77,0.1,665,19.49,21.01,13971.65,7404.97,0.53,14.62,1.44,1362.45,14.62
TikTok,Creator_Series,2025-06-19,North America,Tablet,Returning Customers,Conversions,131790,80831,1.63,5245,3.98,0.58,23.08,3042.1,5986,4.54,0.51,718,13.69,21.84,15681.12,5645.2,0.36,5.15,4.24,415.47,5.15
TikTok,Creator_Series,2025-06-20,Asia-Pacific,Mobile,High-Value Customers,Traffic,290548,250795,1.16,7608,2.62,0.69,18.07,5249.52,9495,3.27,0.55,919,12.08,29.18,26816.42,13140.05,0.49,5.11,5.71,410.84,5.11
TikTok,Creator_Series,2025-06-21,Asia-Pacific,Tablet,Returning Customers,Retention,196579,154562,1.27,7044,3.58,0.62,22.22,4367.28,11701,5.95,0.37,885,12.56,23.03,20381.55,6929.73,0.34,4.67,4.93,366.69,4.67
TikTok,Creator_Series,2025-06-22,North America,Desktop,New Customers,Conversions,106837,79375,1.35,4766,4.46,0.4,17.84,1906.4,6825,6.39,0.28,777,16.3,35.3,27428.1,8228.43,0.3,14.39,2.45,1338.74,14.39
TikTok,Creator_Series,2025-06-23,India,Mobile,New Customers,Awareness,198950,194246,1.02,6281,3.16,1.32,41.67,8290.92,11527,5.79,0.72,1150,18.31,45.32,52118.0,26059.0,0.5,6.29,7.21,528.62,6.29
TikTok,Creator_Series,2025-06-24,India,Mobile,High-Value Customers,Awareness,299980,230971,1.3,3438,1.15,0.94,10.77,3231.72,11157,3.72,0.29,1069,31.09,29.84,31898.96,8931.71,0.28,9.87,3.02,887.06,9.87
TikTok,Creator_Series,2025-06-25,Asia-Pacific,Mobile,Returning Customers,Retention,97262,69538,1.4,3492,3.59,0.38,13.64,1326.96,6622,6.81,0.2,243,6.96,45.07,10952.01,3942.72,0.36,8.25,5.46,725.35,8.25
TikTok,Creator_Series,2025-06-26,Europe,Mobile,Returning Customers,Awareness,93401,92673,1.01,4804,5.14,0.99,50.92,4755.96,2260,2.42,2.1,139,2.89,26.35,3662.65,1281.93,0.35,0.77,34.22,-22.99,0.77
TikTok,Creator_Series,2025-06-27,India,Mobile,Returning Customers,Awareness,212554,191969,1.11,3326,1.56,0.42,6.57,1396.92,1803,0.85,0.77,972,29.22,39.95,38831.4,13979.3,0.36,27.8,1.44,2679.79,27.8
TikTok,Creator_Series,2025-06-28,Europe,Desktop,Returning Customers,Traffic,188303,169093,1.11,5866,3.12,0.34,10.59,1994.44,11814,6.27,0.17,1125,19.18,24.5,27562.5,12127.5,0.44,13.82,1.77,1281.97,13.82
TikTok,Creator_Series,2025-06-29,North America,Desktop,High-Value Customers,Traffic,235614,221926,1.06,6088,2.58,1.2,31.01,7305.6,6902,2.93,1.06,566,9.3,21.23,12016.18,4806.47,0.4,1.64,12.91,64.48,1.64
TikTok,Creator_Series,2025-06-30,Asia-Pacific,Desktop,High-Value Customers,Traffic,102307,92888,1.1,2458,2.4,1.39,33.4,3416.62,10596,10.36,0.32,969,39.42,26.21,25397.49,7873.22,0.31,7.43,3.53,643.35,7.43
TikTok,Creator_Series,2025-07-01,North America,Desktop,High-Value Customers,Awareness,253007,191730,1.32,2635,1.04,1.36,14.16,3583.6,7053,2.79,0.51,666,25.28,46.41,30909.06,16999.98,0.55,8.63,5.38,762.51,8.63
TikTok,Creator_Series,2025-07-02,Asia-Pacific,Desktop,High-Value Customers,Retention,164330,102660,1.6,5003,3.04,0.42,12.79,2101.26,6684,4.07,0.31,786,15.71,46.49,36541.14,17174.34,0.47,17.39,2.67,1639.01,17.39
TikTok,Creator_Series,2025-07-03,India,Mobile,New Customers,Traffic,150107,92521,1.62,7120,4.74,1.35,64.03,9612.0,2929,1.95,3.28,570,8.01,49.25,28072.5,11509.72,0.41,2.92,16.86,192.06,2.92
TikTok,Creator_Series,2025-07-04,India,Mobile,New Customers,Traffic,191311,140262,1.36,4188,2.19,1.08,23.64,4523.04,4333,2.26,1.04,763,18.22,21.3,16251.9,5850.68,0.36,3.59,5.93,259.31,3.59
TikTok,Creator_Series,2025-07-05,North America,Mobile,Returning Customers,Retention,113749,76546,1.49,8577,7.54,0.75,56.55,6432.75,10104,8.88,0.64,100,1.17,20.2,2020.0,1070.6,0.53,0.31,64.33,-68.6,0.31
TikTok,Creator_Series,2025-07-06,Europe,Mobile,New Customers,Conversions,169266,130326,1.3,8064,4.76,1.14,54.31,9192.96,1892,1.12,4.86,971,12.04,31.65,30732.15,7990.36,0.26,3.34,9.47,234.3,3.34
TikTok,Creator_Series,2025-07-07,India,Mobile,New Customers,Traffic,191534,137123,1.4,4420,2.31,1.37,31.62,6055.4,7779,4.06,0.78,233,5.27,32.52,7577.16,2273.15,0.3,1.25,25.99,25.13,1.25
TikTok,Creator_Series,2025-07-08,Asia-Pacific,Mobile,Returning Customers,Conversions,267122,241813,1.1,6395,2.39,0.7,16.76,4476.5,3039,1.14,1.47,1138,17.8,15.31,17422.78,4704.15,0.27,3.89,3.93,289.21,3.89
TikTok,Creator_Series,2025-07-09,Asia-Pacific,Mobile,New Customers,Traffic,255419,192605,1.33,4558,1.78,0.79,14.1,3600.82,9469,3.71,0.38,1035,22.71,39.24,40613.4,12590.15,0.31,11.28,3.48,1027.89,11.28
TikTok,Creator_Series,2025-07-10,North America,Mobile,New Customers,Conversions,126542,88968,1.42,3812,3.01,0.89,26.81,3392.68,1123,0.89,3.02,1099,28.83,23.83,26189.17,10999.45,0.42,7.72,3.09,671.93,7.72
TikTok,Creator_Series,2025-07-11,Europe,Mobile,High-Value Customers,Traffic,221451,149022,1.49,5167,2.33,1.3,30.33,6717.1,11336,5.12,0.59,754,14.59,28.25,21300.5,9372.22,0.44,3.17,8.91,217.11,3.17
TikTok,Creator_Series,2025-07-12,India,Desktop,High-Value Customers,Retention,268129,175643,1.53,7615,2.84,0.41,11.64,3122.15,4837,1.8,0.65,267,3.51,27.66,7385.22,2363.27,0.32,2.37,11.69,136.54,2.37
TikTok,Creator_Series,2025-07-13,Europe,Desktop,Returning Customers,Conversions,273256,264969,1.03,6020,2.2,1.1,24.23,6622.0,6860,2.51,0.97,1074,17.84,41.69,44775.06,14775.77,0.33,6.76,6.17,576.16,6.76
TikTok,Creator_Series,2025-07-14,India,Desktop,High-Value Customers,Traffic,138888,94231,1.47,3980,2.87,1.45,41.55,5771.0,6930,4.99,0.83,457,11.48,45.84,20948.88,6913.13,0.33,3.63,12.63,263.0,3.63
TikTok,Creator_Series,2025-07-15,India,Mobile,High-Value Customers,Retention,293445,181344,1.62,4682,1.6,1.19,18.99,5571.58,6976,2.38,0.8,406,8.67,15.18,6163.08,2958.28,0.48,1.11,13.72,10.62,1.11
TikTok,Creator_Series,2025-07-16,North America,Tablet,High-Value Customers,Awareness,270626,175069,1.55,6495,2.4,0.31,7.44,2013.45,10083,3.73,0.2,376,5.79,41.95,15773.2,4101.03,0.26,7.83,5.35,683.39,7.83
TikTok,Creator_Series,2025-07-17,India,Mobile,Returning Customers,Traffic,125561,122085,1.03,1784,1.42,0.31,4.4,553.04,11607,9.24,0.05,886,49.66,16.31,14450.66,7947.86,0.55,26.13,0.62,2512.95,26.13
TikTok,Creator_Series,2025-07-18,Europe,Tablet,High-Value Customers,Retention,235690,170971,1.38,4756,2.02,0.75,15.13,3567.0,1216,0.52,2.93,380,7.99,44.7,16986.0,7473.84,0.44,4.76,9.39,376.2,4.76
TikTok,Creator_Series,2025-07-19,Europe,Tablet,New Customers,Retention,231512,140071,1.65,8777,3.79,1.17,44.36,10269.09,3055,1.32,3.36,1126,12.83,30.65,34511.9,15875.47,0.46,3.36,9.12,236.08,3.36
TikTok,Creator_Series,2025-07-20,North America,Desktop,High-Value Customers,Retention,128303,89900,1.43,5844,4.55,0.83,37.81,4850.52,6397,4.99,0.76,491,8.4,22.73,11160.43,2901.71,0.26,2.3,9.88,130.09,2.3
TikTok,Creator_Series,2025-07-21,Asia-Pacific,Desktop,High-Value Customers,Traffic,265257,166310,1.59,4171,1.57,0.73,11.48,3044.83,1020,0.38,2.99,216,5.18,44.67,9648.72,2412.18,0.25,3.17,14.1,216.89,3.17
TikTok,Creator_Series,2025-07-22,Europe,Mobile,New Customers,Awareness,275305,205733,1.34,2429,0.88,0.51,4.5,1238.79,3900,1.42,0.32,798,32.85,19.75,15760.5,5200.97,0.33,12.72,1.55,1172.25,12.72
TikTok,Creator_Series,2025-07-23,North America,Desktop,New Customers,Awareness,190245,124912,1.52,8577,4.51,0.91,41.03,7805.07,1382,0.73,5.65,751,8.76,21.44,16101.44,8211.73,0.51,2.06,10.39,106.29,2.06
TikTok,Creator_Series,2025-07-24,India,Tablet,High-Value Customers,Conversions,113336,84027,1.35,4256,3.76,1.42,53.32,6043.52,7299,6.44,0.83,1167,27.42,20.03,23375.01,11453.75,0.49,3.87,5.18,286.78,3.87
TikTok,Creator_Series,2025-07-25,Europe,Desktop,Returning Customers,Retention,100639,84923,1.19,2061,2.05,1.34,27.44,2761.74,5031,5.0,0.55,693,33.62,18.58,12875.94,6437.97,0.5,4.66,3.99,366.23,4.66
TikTok,Creator_Series,2025-07-26,Europe,Mobile,High-Value Customers,Traffic,86374,82344,1.05,8625,9.99,0.67,66.9,5778.75,6023,6.97,0.96,246,2.85,39.89,9812.94,4121.43,0.42,1.7,23.49,69.81,1.7
TikTok,Creator_Series,2025-07-27,India,Desktop,New Customers,Awareness,82391,77182,1.07,4417,5.36,0.36,19.3,1590.12,9615,11.67,0.17,808,18.29,33.57,27124.56,14918.51,0.55,17.06,1.97,1605.82,17.06
TikTok,Creator_Series,2025-07-28,Asia-Pacific,Mobile,Returning Customers,Conversions,156417,136686,1.14,1556,0.99,0.8,7.96,1244.8,6288,4.02,0.2,450,28.92,15.39,6925.5,2008.39,0.29,5.56,2.77,456.35,5.56
TikTok,Creator_Series,2025-07-29,India,Tablet,High-Value Customers,Conversions,191918,188169,1.02,8476,4.42,0.72,31.8,6102.72,11978,6.24,0.51,489,5.77,48.96,23941.44,11731.31,0.49,3.92,12.48,292.31,3.92
TikTok,Creator_Series,2025-07-30,Asia-Pacific,Desktop,New Customers,Retention,249766,228170,1.09,8876,3.55,0.92,32.69,8165.92,10402,4.16,0.79,599,6.75,45.5,27254.5,14444.89,0.53,3.34,13.63,233.76,3.34
TikTok,Creator_Series,2025-07-31,India,Mobile,High-Value Customers,Awareness,283693,200356,1.42,7751,2.73,0.91,24.86,7053.41,9976,3.52,0.71,506,6.53,38.58,19521.48,10541.6,0.54,2.77,13.94,176.77,2.77
TikTok,Creator_Series,2025-08-01,Europe,Tablet,New Customers,Awareness,162477,123768,1.31,6313,3.89,1.36,52.84,8585.68,4956,3.05,1.73,793,12.56,37.07,29396.51,12052.57,0.41,3.42,10.83,242.39,3.42
TikTok,Creator_Series,2025-08-02,Europe,Tablet,Returning Customers,Awareness,269551,196280,1.37,5642,2.09,0.76,15.91,4287.92,10407,3.86,0.41,372,6.59,26.72,9939.84,3677.74,0.37,2.32,11.53,131.81,2.32
TikTok,Creator_Series,2025-08-03,India,Tablet,High-Value Customers,Traffic,285391,171821,1.66,8065,2.83,1.43,40.41,11532.95,3278,1.15,3.52,1062,13.17,32.38,34387.56,14786.65,0.43,2.98,10.86,198.17,2.98
TikTok,Creator_Series,2025-08-04,Europe,Mobile,High-Value Customers,Awareness,149019,122546,1.22,5241,3.52,1.42,49.94,7442.22,3310,2.22,2.25,1144,21.83,41.36,47315.84,21292.13,0.45,6.36,6.51,535.78,6.36
TikTok,Creator_Series,2025-08-05,India,Mobile,Returning Customers,Traffic,118517,110372,1.07,3491,2.95,1.4,41.24,4887.4,4218,3.56,1.16,136,3.9,31.84,4330.24,1818.7,0.42,0.89,35.94,-11.4,0.89
TikTok,Creator_Series,2025-08-06,India,Desktop,High-Value Customers,Awareness,274403,205746,1.33,7196,2.62,1.05,27.54,7555.8,10887,3.97,0.69,705,9.8,32.55,22947.75,7802.24,0.34,3.04,10.72,203.71,3.04
TikTok,Creator_Series,2025-08-07,Europe,Mobile,New Customers,Retention,116505,95189,1.22,6321,5.43,0.68,36.89,4298.28,7959,6.83,0.54,120,1.9,20.59,2470.8,1111.86,0.45,0.57,35.82,-42.52,0.57
TikTok,Creator_Series,2025-08-08,North America,Tablet,New Customers,Retention,297292,202132,1.47,8646,2.91,1.33,38.68,11499.18,3546,1.19,3.24,405,4.68,36.22,14669.1,4400.73,0.3,1.28,28.39,27.57,1.28
TikTok,Creator_Series,2025-08-09,Europe,Desktop,Returning Customers,Retention,259098,250058,1.04,5197,2.01,0.77,15.44,4001.69,9760,3.77,0.41,229,4.41,26.7,6114.3,2262.29,0.37,1.53,17.47,52.79,1.53
TikTok,Creator_Series,2025-08-10,North America,Mobile,Returning Customers,Awareness,89138,82972,1.07,7854,8.81,1.18,103.97,9267.72,2798,3.14,3.31,112,1.43,41.57,4655.84,2002.01,0.43,0.5,82.75,-49.76,0.5
TikTok,Creator_Series,2025-08-11,Asia-Pacific,Mobile,High-Value Customers,Conversions,93631,78679,1.19,6568,7.01,0.3,21.04,1970.4,10229,10.92,0.19,555,8.45,27.66,15351.3,5526.47,0.36,7.79,3.55,679.1,7.79
TikTok,Creator_Series,2025-08-12,Asia-Pacific,Tablet,High-Value Customers,Awareness,117884,70883,1.66,2927,2.48,0.48,11.92,1404.96,6298,5.34,0.22,1115,38.09,46.39,51724.85,24827.93,0.48,36.82,1.26,3581.59,36.82
TikTok,Creator_Series,2025-08-13,Asia-Pacific,Tablet,New Customers,Conversions,135515,92868,1.46,2611,1.93,0.73,14.07,1906.03,4616,3.41,0.41,239,9.15,16.55,3955.45,1384.41,0.35,2.08,7.98,107.52,2.08
TikTok,Creator_Series,2025-08-14,North America,Desktop,Returning Customers,Awareness,158807,153156,1.04,5393,3.4,1.15,39.05,6201.95,4027,2.54,1.54,1033,19.15,29.47,30442.51,10046.03,0.33,4.91,6.0,390.85,4.91
TikTok,Creator_Series,2025-08-15,Asia-Pacific,Tablet,High-Value Customers,Awareness,94740,59018,1.61,2082,2.2,0.38,8.35,791.16,6251,6.6,0.13,103,4.95,36.67,3777.01,1133.1,0.3,4.77,7.68,377.4,4.77
TikTok,Creator_Series,2025-08-16,Asia-Pacific,Mobile,New Customers,Traffic,234336,229700,1.02,7536,3.22,1.24,39.88,9344.64,3336,1.42,2.8,520,6.9,31.85,16562.0,5299.84,0.32,1.77,17.97,77.24,1.77
TikTok,Creator_Series,2025-08-17,India,Tablet,High-Value Customers,Awareness,100685,87759,1.15,4689,4.66,1.47,68.46,6892.83,4819,4.79,1.43,488,10.41,36.28,17704.64,6196.62,0.35,2.57,14.12,156.86,2.57
TikTok,Creator_Series,2025-08-18,Asia-Pacific,Desktop,Returning Customers,Conversions,265344,220665,1.2,8498,3.2,0.51,16.33,4333.98,6252,2.36,0.69,259,3.05,46.33,11999.47,2999.87,0.25,2.77,16.73,176.87,2.77
TikTok,Creator_Series,2025-08-19,India,Desktop,High-Value Customers,Awareness,129195,122585,1.05,6931,5.36,0.91,48.82,6307.21,9230,7.14,0.68,618,8.92,24.0,14832.0,5784.48,0.39,2.35,10.21,135.16,2.35
TikTok,Creator_Series,2025-08-20,India,Tablet,High-Value Customers,Awareness,172726,154377,1.12,2319,1.34,0.72,9.67,1669.68,5669,3.28,0.29,697,30.06,31.35,21850.95,5681.25,0.26,13.09,2.4,1208.69,13.09
TikTok,Creator_Series,2025-08-21,North America,Tablet,High-Value Customers,Traffic,153660,93193,1.65,8077,5.26,1.16,60.97,9369.32,9862,6.42,0.95,845,10.46,42.72,36098.4,19493.14,0.54,3.85,11.09,285.28,3.85
TikTok,Creator_Series,2025-08-22,North America,Desktop,Returning Customers,Conversions,190230,148489,1.28,4842,2.55,0.52,13.24,2517.84,4726,2.48,0.53,539,11.13,28.31,15259.09,7476.95,0.49,6.06,4.67,506.04,6.06
TikTok,Creator_Series,2025-08-23,Europe,Mobile,New Customers,Traffic,214092,152108,1.41,5722,2.67,1.1,29.4,6294.2,6486,3.03,0.97,967,16.9,15.45,14940.15,5976.06,0.4,2.37,6.51,137.36,2.37
TikTok,Creator_Series,2025-08-24,Europe,Tablet,New Customers,Traffic,114539,79317,1.44,5909,5.16,0.55,28.37,3249.95,1777,1.55,1.83,471,7.97,18.24,8591.04,4295.52,0.5,2.64,6.9,164.34,2.64
TikTok,Creator_Series,2025-08-25,India,Tablet,High-Value Customers,Traffic,205485,202580,1.01,8583,4.18,0.99,41.35,8497.17,3542,1.72,2.4,1200,13.98,47.13,56556.0,28843.56,0.51,6.66,7.08,565.59,6.66
TikTok,Creator_Series,2025-08-26,Europe,Mobile,Returning Customers,Traffic,85546,75929,1.13,2150,2.51,0.93,23.37,1999.5,7519,8.79,0.27,295,13.72,39.45,11637.75,5353.36,0.46,5.82,6.78,482.03,5.82
TikTok,Creator_Series,2025-08-27,Asia-Pacific,Desktop,Returning Customers,Traffic,279376,210649,1.33,8665,3.1,0.58,17.99,5025.7,9891,3.54,0.51,212,2.45,33.78,7161.36,3723.91,0.52,1.42,23.71,42.49,1.42
TikTok,Creator_Series,2025-08-28,India,Tablet,Returning Customers,Traffic,295291,253201,1.17,5988,2.03,1.08,21.9,6467.04,2456,0.83,2.63,146,2.44,27.45,4007.7,1763.39,0.44,0.62,44.29,-38.03,0.62
TikTok,Creator_Series,2025-08-29,India,Mobile,Returning Customers,Traffic,161885,137768,1.18,7749,4.79,0.88,42.12,6819.12,1565,0.97,4.36,400,5.16,32.95,13180.0,3558.6,0.27,1.93,17.05,93.28,1.93
TikTok,Creator_Series,2025-08-30,North America,Tablet,High-Value Customers,Conversions,280348,219507,1.28,1677,0.6,0.48,2.87,804.96,6061,2.16,0.13,746,44.48,15.83,11809.18,4723.67,0.4,14.67,1.08,1367.05,14.67
